vehicle_id,vehicle type,time,first appear,pre_sum,label_sum,segment_pre_0,segment_pre_1,segment_pre_2,segment_pre_3,segment_pre_4,segment_label_0,segment_label_1,segment_label_2,segment_label_3,segment_label_4
宁CCN911_0,1,b'2021-08-02 19:26:02',0,27.5326395,28.31669927,1.6018183,2.6664028,4.009976,7.422362,12.667807,1.5499799,2.80002,4.23336,7.8666596,11.86668
宁CBF857_0,1,b'2021-08-02 19:34:24',0,28.98607314,26.28335953,1.6725665,2.7768297,4.4086323,8.0542145,13.532955,1.45002,2.59998,4.08336,7.09998,11.05002
宁CD1166_1,16,b'2021-08-02 19:42:15',0,33.28590274,37.46670127,1.9330394,3.2537847,5.097162,9.707526,15.716917,1.81668,3.45,5.56668,10.08336,16.54998
青H63488_1,16,b'2021-08-02 19:45:23',0,43.27377319,42.33330131,2.3428109,3.7683012,6.109346,11.465102,20.152836,2.25,3.8333397,6.34998,11.46666,18.433321
宁AM032X_0,1,b'2021-08-02 19:50:48',1,27.86127806,27.28331923,1.5862911,2.5806308,4.1043057,7.5539885,12.821027,1.51668,2.71668,4.09998,7.2666597,11.68332
宁E67535_1,13,b'2021-08-02 20:02:00',0,46.06863856,34.1833806,2.4219985,4.0436144,6.3921156,11.745043,20.498755,1.8,3.1666799,5.0166597,9.31668,14.88336
蒙A9185N_0,1,b'2021-08-02 20:02:50',1,28.25821817,29.31671977,1.5576441,2.669693,3.977944,7.5912094,13.22373,1.48332,2.50002,3.75,7.3000197,14.2833605
宁BW8826_0,1,b'2021-08-02 20:04:41',0,27.74986088,29.30004001,1.5800403,2.6286316,3.9950118,7.428744,12.79036,1.51668,2.6333401,4.2166796,7.78332,13.15002
宁A1KF28_0,11,b'2021-08-02 20:04:49',0,34.86471534,35.23331881,1.792624,3.1843722,4.9940667,9.839074,17.062517,1.8333601,3.21666,5.1166797,8.9666395,16.09998
宁A32G59_0,1,b'2021-08-02 20:09:54',0,28.31858218,33.93335938,1.5606918,2.6471431,4.1303034,7.7724214,13.324767,1.68336,3.19998,5.28336,9.28332,14.48334
宁A7AB23_0,1,b'2021-08-02 20:18:34',0,27.48347282,29.58335996,1.6259958,2.6771288,3.8848543,7.0702567,12.458445,1.48332,2.89998,4.36668,8.350019,12.48336
宁CY5035_0,1,b'2021-08-02 20:30:53',0,26.47488892,24.63335931,1.7377131,2.6350996,3.9201643,6.552095,11.259507,1.36668,2.4166799,3.8333397,6.70002,10.316641
宁AE8339_1,12,b'2021-08-02 20:38:20',1,41.71737313,33.70002151,2.339743,3.7328095,6.0442185,11.093813,19.628075,1.8333601,3.21666,4.86666,9.100019,14.68332
宁A8V306_0,1,b'2021-08-02 20:39:52',1,28.32462609,32.81669855,1.6137804,2.6723866,4.1127806,7.657061,13.009108,1.73334,3.01668,4.73334,8.93334,14.4
鲁CP7578_1,13,b'2021-08-02 20:40:42',0,41.66551352,34.64999914,2.285497,3.7377517,6.006523,11.099829,19.527973,1.76664,3.0666602,5.13336,9.33336,15.34998
黑MD7275_1,16,b'2021-08-02 20:49:41',0,37.8026104,35.86668134,2.057809,3.39359,5.6723676,10.677103,17.993362,1.9166399,3.1666799,5.41668,9.63336,15.733319
甘M0N625_0,1,b'2021-08-02 20:52:51',1,28.42086911,35.06669998,1.5858375,2.601658,4.211608,7.7405477,13.062476,1.51668,2.80002,4.35,8.20002,18.199982
宁AF421N_0,1,b'2021-08-02 21:13:47',1,28.01656187,27.81671941,1.5723151,2.5788193,4.1786137,7.5584865,12.719037,1.53336,2.6500201,4.06668,7.46664,12.100019
宁BQ7828_0,1,b'2021-08-02 21:18:15',0,27.97107697,30.54996014,1.570436,2.6429827,3.8452864,7.0937185,12.557207,1.5499799,2.76666,4.33332,8.38332,13.516681
甘A68596_1,16,b'2021-08-02 21:18:47',0,42.8060925,33.96666169,2.0881262,3.6824565,5.974126,11.269402,19.48295,1.8,3.03336,5.0833197,9.11664,14.93334
蒙A83020_1,14,b'2021-08-02 21:24:58',0,38.88311863,38.9000988,1.9771032,3.3792694,5.626611,10.606805,18.501162,2.05002,3.7000198,5.8000197,10.36668,16.98336
辽HJ9259_1,13,b'2021-08-02 21:34:55',0,42.70837426,34.3167007,2.2294226,3.827388,6.135951,11.115564,19.611267,1.8,3.23334,5.0833197,9.31668,14.88336
宁DBL593_0,1,b'2021-08-02 21:35:43',1,28.46349478,29.93327916,1.5736778,2.7029176,4.1563473,7.683236,12.924348,1.78332,2.89998,4.54998,8.18334,12.51666
吉G4C334_0,1,b'2021-08-02 21:35:48',1,28.20380688,26.66664004,1.5854657,2.6836574,4.1397843,7.574357,12.704556,1.41666,2.50002,3.8999999,7.18332,11.66664
甘H26338_1,12,b'2021-08-02 21:40:29',1,41.2436378,36.90000057,2.141908,3.7305222,5.9486494,10.844493,19.194107,2.01666,3.19998,5.46666,9.91668,16.30002
宁BX7900_0,1,b'2021-08-02 21:40:47',1,28.58760774,26.51664019,1.572525,2.708403,4.233,7.8059454,13.0739,1.43334,2.58336,3.8666399,7.18332,11.44998
宁DEU982_0,1,b'2021-08-02 21:46:58',0,28.23139787,24.53340054,1.5782537,2.6525476,4.191137,7.647162,12.846202,1.38336,2.28336,3.8666399,6.78336,10.21668
宁A3Y023_0,1,b'2021-08-02 21:47:58',1,28.43840539,25.28328001,1.581597,2.6381693,4.314419,7.7865067,12.952577,1.31664,2.33334,3.71664,7.28334,10.63332
宁BG1726_0,1,b'2021-08-02 22:01:34',0,29.31414127,27.71669984,1.5583885,2.7061257,4.3094783,7.973056,13.507928,1.45002,2.6500201,3.91668,7.61664,12.08334
鄂FP1G38_0,1,b'2021-08-02 22:08:57',0,28.58462155,31.99991941,1.5201396,2.684753,4.042014,7.628966,13.124988,1.76664,3,4.39998,8.38332,14.44998
甘H55316_1,12,b'2021-08-02 22:10:24',1,41.68070912,46.64999843,2.0098152,3.6536765,5.893191,10.775648,19.29615,1.8,3.1499999,5.2666802,9.41664,27.016682
蒙B966AB_0,1,b'2021-08-02 22:23:45',1,28.38409245,55.06662011,1.5883917,2.6806784,4.068033,7.5679817,12.97448,1.46664,2.59998,4.26666,7.5,39.23334
宁BZ1296_0,11,b'2021-08-02 22:23:52',1,34.5478785,46.73334002,1.8171502,3.1622157,5.004969,9.593198,16.34945,1.86666,3.1333199,5.2666802,9.91668,26.55
甘D60100_1,16,b'2021-08-02 22:28:13',0,36.99042678,607.2333527,2.0301387,3.43643,5.5818367,10.546013,17.64944,2.31666,3.8999999,6.70002,12.333361,581.98334
宁AU502S_0,1,b'2021-08-02 22:35:47',1,28.15026104,37.81667948,1.6946365,2.7164783,4.041703,7.4881444,12.740212,1.38336,2.4166799,3.78336,7.01664,23.21664
甘D62700_1,16,b'2021-08-02 22:59:14',0,39.97377992,476.3500786,2.4138763,3.7480078,6.039324,11.045827,18.915806,1.9666799,3.33336,5.56668,9.68334,455.80002
蒙CK5837_0,1,b'2021-08-02 22:59:16',1,28.46078038,29.20002043,1.7024634,2.7081287,4.208984,7.664431,12.893173,1.60002,2.74998,4.5,8.20002,12.15
宁AMY838_0,1,b'2021-08-02 23:02:43',0,28.80045354,27.41663933,1.7281667,2.8305433,4.138981,7.7046714,13.264648,1.43334,2.59998,4.05,7.0333204,12.3
甘D77600_1,16,b'2021-08-02 23:12:01',1,40.53237319,563.4833336,2.3337183,3.8346055,5.8904524,10.871481,19.242228,2.05002,3.5166602,6.21666,10.90002,540.8
青ARC557_0,1,b'2021-08-02 23:19:18',1,28.48476648,28.01664054,1.7210243,2.783178,4.2053337,7.7561436,13.132643,1.43334,2.61666,4.2166796,7.33332,12.41664
苏GC3657_1,13,b'2021-08-02 23:32:05',0,40.54732561,38.11667919,2.5581524,3.9398243,6.272735,11.204002,19.020588,1.9666799,3.3833401,5.58336,10.783319,16.39998
甘A2L432_0,1,b'2021-08-02 23:35:32',1,28.34492683,31.24998093,1.7455683,2.798033,4.219302,7.69971,12.96025,1.46664,2.58336,4.01664,7.33332,15.85002
宁CLV218_0,11,b'2021-08-02 23:50:18',0,34.8727119,29.46671963,2.0756059,3.327464,5.272213,9.804918,16.425606,1.68336,2.91666,4.53336,8.13336,12.199981
甘M8Z680_0,1,b'2021-08-03 00:01:34',1,28.03082049,27.79998064,1.6578839,2.7077465,4.226612,7.592657,12.773495,1.5,2.55,4.2,7.5,12.049979
吉AU0459_1,13,b'2021-08-03 00:06:53',1,42.97646642,370.0499439,2.3425677,3.9135866,6.2776427,11.211609,19.972229,1.84998,3.1333199,5.21664,9.766681,350.0833
辽BM7075_1,13,b'2021-08-03 00:17:14',1,42.17332721,33.63335967,2.512785,3.9357908,6.4622965,11.388252,19.765678,1.68336,3.03336,5.0166597,8.983319,14.91666
蒙L62657_1,14,b'2021-08-03 00:45:15',0,37.93467164,31.66668177,1.9916242,3.432778,5.559372,10.546691,18.369232,1.66668,2.88336,4.56666,8.55,13.99998
宁A7AR87_0,1,b'2021-08-03 01:05:27',1,28.32405567,26.18333995,1.6592791,2.6647794,4.1160145,7.619364,13.004036,1.41666,2.48334,3.88332,7.2,11.20002
宁BV6079_0,1,b'2021-08-03 01:07:10',0,28.56917381,27.76673913,1.6535183,2.6706529,4.173574,7.7370195,13.156069,1.53336,2.6500201,4.18332,7.38336,12.01668
宁CK8511_0,1,b'2021-08-03 01:35:19',1,28.63032818,28.03332031,1.720783,2.6901827,4.1118007,7.707029,13.061264,1.45002,2.51664,4.06668,7.5833397,12.41664
蒙A81555_1,13,b'2021-08-03 01:35:27',0,45.50892234,301.9167137,2.574183,4.0212016,6.252957,11.599899,20.16984,3.58332,3.46668,6.4833603,11.56668,276.81668
宁A1AH29_0,11,b'2021-08-03 01:38:01',1,34.56337094,39.38333988,1.998096,3.2137463,4.9878354,9.629858,16.46853,1.9166399,3.46668,5.8000197,10.15002,18.04998
蒙L69249_1,14,b'2021-08-03 02:28:33',0,35.64701915,34.28334117,1.9940696,3.2029004,5.402829,10.099832,16.672853,1.76664,3.0666602,5.1166797,9.23334,15.100019
蒙CYH551_0,1,b'2021-08-03 02:35:43',0,28.2942152,27.03341961,1.615372,2.6202228,4.165443,7.6824026,12.936152,1.45002,2.48334,4.00002,7.3000197,11.80002
宁DW0965_0,1,b'2021-08-03 02:42:38',1,27.93903708,24.46667969,1.6259215,2.5873728,4.2017293,7.587868,12.636584,1.43334,2.50002,3.8666399,6.7666802,9.900001
甘HT7500_0,1,b'2021-08-03 03:07:25',1,28.39083195,54.96665955,1.5581675,2.6466343,4.0745544,7.6356716,13.273235,1.5,2.59998,4.8333597,8.983319,37.05
宁AK580Z_0,1,b'2021-08-03 03:08:25',1,28.21942091,30.19997835,1.5639675,2.650856,3.9502869,7.4400005,13.09723,1.76664,2.78334,4.18332,7.90002,13.56666
蒙F58286_1,14,b'2021-08-03 03:19:35',1,39.31133151,66.51665926,1.8863641,3.4598198,5.6281857,10.466809,19.03789,1.9000201,3.1499999,5.2666802,9.649981,46.54998
吉AL20Z4_0,11,b'2021-08-03 03:46:46',1,34.33349133,50.48334002,1.602229,3.0588167,4.958662,9.665621,17.264862,1.68336,3.1166399,4.73334,8.74998,32.20002
豫QH9301_1,14,b'2021-08-03 03:56:32',0,41.24181032,33.89999986,1.8191309,3.5917635,5.94365,10.316591,18.93951,1.8,3.0666602,5.1666603,9.33336,14.533319
蒙LU5118_0,1,b'2021-08-03 04:23:17',1,28.26926708,115.0333214,1.5353688,2.6592453,3.986308,7.4452815,13.23003,1.84998,3.0666602,4.78332,9.61668,95.71668
吉CH4355_1,13,b'2021-08-03 04:45:15',1,42.62609839,49.43328023,1.9715278,3.7112198,6.0285106,10.843874,19.565647,2.21664,4.08336,6.21666,12.049979,24.86664
豫QG2889_1,14,b'2021-08-03 04:47:07',0,33.58678937,32.39994049,1.7357994,3.1094685,4.9600782,9.591316,16.435867,1.63332,2.83332,5.0166597,8.983319,13.93332
宁BV6235_0,1,b'2021-08-03 04:57:36',0,27.66040206,26.43330038,1.5603853,2.5968647,4.069751,7.3921394,12.756838,1.41666,2.44998,3.88332,7.11666,11.56668
宁CCJ080_0,11,b'2021-08-03 05:37:28',0,42.24530339,36.96665883,2.3443809,3.8240662,6.0869026,11.018132,20.03016,1.8833401,3.26664,5.53332,9.93336,16.35
宁A3R051_0,1,b'2021-08-03 06:02:12',1,27.5714922,27.95003951,1.5378101,2.5539107,4.085586,7.520382,12.824759,1.5833399,2.6500201,3.85002,7.13334,12.733319
蒙A828QL_0,11,b'2021-08-03 06:07:20',0,32.87214875,36.450001,1.8190365,2.9549663,5.0464883,9.3365135,15.423344,1.41666,2.48334,3.7666802,6.2666397,22.51668
宁BJ9967_0,1,b'2021-08-03 06:20:50',1,27.28810072,26.35001957,1.5719662,2.5524738,4.0682707,7.391316,12.526082,1.36668,2.48334,3.88332,7.2,11.416679
蒙CY7737_0,1,b'2021-08-03 06:22:16',1,27.55200863,28.0833596,1.5960063,2.5256057,4.2668266,7.563799,12.556445,1.5,2.78334,4.15002,7.39998,12.25002
宁AL1576_1,14,b'2021-08-03 06:24:23',0,33.42725873,33.03336024,1.857281,3.0671158,5.1142464,9.66765,15.82999,1.75002,2.93334,4.99998,8.88336,14.46666
宁A9881M_0,1,b'2021-08-03 06:41:41',1,27.3789382,28.61670077,1.5827059,2.556657,4.175298,7.473546,12.451775,1.51668,2.73336,4.2,7.61664,12.55002
蒙KTG923_0,1,b'2021-08-03 06:49:37',1,27.50225902,25.50005972,1.5861521,2.5928352,4.2339096,7.5149956,12.584561,1.46664,2.50002,3.91668,6.78336,10.83336
宁CE6651_1,13,b'2021-08-03 06:52:13',0,32.16420293,32.73329973,1.9276314,3.121048,5.1301546,9.379868,15.102257,1.76664,3,4.8333597,8.81664,14.31666
宁AG132P_0,11,b'2021-08-03 06:52:39',0,33.01043987,40.51668048,1.848963,3.0437386,5.05524,9.297661,15.393356,1.65,2.95002,4.53336,7.76664,23.616661
宁BCC559_0,11,b'2021-08-03 06:54:44',0,33.65339756,30.76667905,1.9002309,3.1159813,5.190653,9.440346,15.60646,1.60002,2.81664,4.43334,8.33334,13.583341
甘LG1940_0,1,b'2021-08-03 06:59:18',1,27.69026935,27.78335989,1.5895746,2.595997,4.25612,7.5768633,12.6877985,1.65,2.73336,4.18332,7.23336,11.98332
宁A03N69_0,1,b'2021-08-03 06:59:33',1,27.49841452,28.91663969,1.5891525,2.5874515,4.2541075,7.5158715,12.553024,1.46664,2.6500201,4.18332,7.95,12.666659
宁A05H59_0,1,b'2021-08-03 07:00:34',1,27.83003211,27.33336031,1.5851651,2.6442893,4.269176,7.627855,12.79315,1.53336,2.6666398,4.08336,7.3500004,11.7
宁BBV228_0,1,b'2021-08-03 07:11:36',1,27.70746768,25.38329959,1.5803975,2.6479404,4.2043447,7.5587277,12.742018,1.41666,2.31666,3.81666,6.81666,11.016661
蒙DKH635_0,1,b'2021-08-03 07:22:36',0,26.61525607,27.33336031,1.6007819,2.5556462,4.050392,7.048562,11.845275,1.48332,2.58336,3.96666,7.3500004,11.95002
宁DR7366_0,1,b'2021-08-03 07:28:00',1,27.36556113,26.83338046,1.5556858,2.5670989,4.1654634,7.4344845,12.468203,1.53336,2.58336,4.09998,7.2666597,11.350019
蒙A389ZL_0,1,b'2021-08-03 07:29:48',0,29.02545333,39.31673884,1.6164984,2.7045512,4.4636364,8.058535,13.531285,1.45002,2.51664,3.9333599,6.93336,24.48336
宁BM2173_0,1,b'2021-08-03 07:40:45',1,27.97813475,24.99996006,1.5676188,2.6174116,4.2170906,7.668373,12.857308,1.36668,2.3833199,3.8666399,7.09998,10.2833395
陕A1SV53_0,1,b'2021-08-03 07:40:55',1,27.58836687,28.5166204,1.5671769,2.615128,4.081105,7.426751,12.552515,1.43334,2.61666,4.11666,8.449981,11.89998
宁AA5632_1,13,b'2021-08-03 07:47:39',0,44.04136777,59.31671977,2.4026678,3.894355,6.278975,11.451563,20.254343,2.25,4.06668,6.10002,11.11668,35.78334
宁ARQ783_0,1,b'2021-08-03 07:58:24',1,27.79400289,31.1333406,1.5711483,2.6236613,4.129771,7.5454903,12.754072,1.68336,2.93334,4.54998,8.4,13.56666
宁D68957_0,1,b'2021-08-03 08:02:22',1,28.02432775,43.26672077,1.5246216,2.6091251,4.0091248,7.5486536,13.092356,1.39998,2.48334,3.9333599,7.3000197,28.15002
宁BS7263_0,1,b'2021-08-03 08:11:01',1,27.81389952,42.85001993,1.5314081,2.592651,4.000817,7.4737654,12.920486,1.81668,2.6500201,4.1666403,7.6499996,26.566679
甘A4Y169_0,1,b'2021-08-03 08:11:12',1,27.83179164,28.03337932,1.5320541,2.5673943,4.1121454,7.560475,12.879959,1.65,2.61666,3.98334,7.5333605,12.25002
宁E8A277_0,1,b'2021-08-03 08:15:23',1,27.61764228,27.14999914,1.5653352,2.6023824,4.0412173,7.394063,12.667744,1.41666,2.55,4.01664,7.28334,11.88336
蒙CD7228_0,1,b'2021-08-03 08:19:58',1,27.79946744,26.43330038,1.5614127,2.5898316,4.1903143,7.599946,12.840051,1.39998,2.44998,3.8999999,7.11666,11.56668
蒙CUG802_0,1,b'2021-08-03 08:25:09',0,27.5714314,26.99999928,1.57118,2.5959916,4.1316495,7.4780283,12.684215,1.66668,2.46666,4.01664,6.98334,11.86668
宁BBY650_0,1,b'2021-08-03 08:26:46',1,27.9389888,29.94996071,1.5525681,2.6375566,4.026519,7.500717,12.973333,1.73334,2.6666398,4.33332,7.7999997,13.41666
宁DA5233_0,1,b'2021-08-03 08:28:48',1,27.80361414,26.63340032,1.5580586,2.5883746,4.151997,7.531584,12.760749,1.36668,2.3500202,3.78336,6.81666,12.31668
宁EX1395_0,1,b'2021-08-03 08:29:45',1,27.69576788,34.78331923,1.5627624,2.6036358,4.103936,7.484357,12.766804,1.75002,3.1166399,4.81668,9.2166605,15.88332
宁AN352A_0,1,b'2021-08-03 08:30:21',0,27.07636178,27.21665919,1.6133455,2.6036105,3.9647136,7.132577,12.187355,1.5499799,2.44998,4.08336,7.24998,11.88336
宁CGV738_0,1,b'2021-08-03 08:43:23',0,27.14449883,27.08328009,1.6107013,2.5982256,4.0325446,7.2265325,12.256522,1.43334,2.46666,3.88332,7.09998,12.199981
宁AM921X_0,1,b'2021-08-03 08:46:58',1,27.67444968,27.9499805,1.5898845,2.6026132,4.176976,7.5785966,12.766689,1.48332,2.53332,4.06668,7.43334,12.43332
蒙LDC696_0,1,b'2021-08-03 08:49:14',1,27.69867182,40.90001822,1.5937668,2.5845077,4.241661,7.6081905,12.715463,1.41666,2.55,3.91668,7.2666597,25.750021
青A2072H_0,1,b'2021-08-03 08:49:26',1,27.72384882,26.98338032,1.5927842,2.5893779,4.2542596,7.635319,12.760445,1.43334,2.48334,3.96666,7.3000197,11.80002
陕EE2817_1,14,b'2021-08-03 08:49:36',1,37.48879552,35.66669941,2.0856326,3.3919475,5.644758,10.395643,17.999332,1.84998,3.1000202,5.25,9.63336,15.833341
宁CDD899_0,1,b'2021-08-03 08:51:14',1,27.73100138,26.71662033,1.5851294,2.6015518,4.174052,7.595653,12.805916,1.45002,2.53332,4.11666,7.16664,11.44998
宁DK3012_0,11,b'2021-08-03 08:51:39',1,34.03887391,33.86670113,1.8530278,3.1220078,5.113527,9.6496525,16.304846,1.9333199,3.1499999,5.0166597,9.03336,14.73336
宁DU3815_0,1,b'2021-08-03 08:51:56',0,27.23557591,27.46661961,1.6143116,2.606502,4.0389295,7.2778854,12.3992405,1.39998,2.46666,4.28334,7.05,12.266641
蒙CSX865_0,1,b'2021-08-03 08:55:16',1,27.72474825,29.33334053,1.6001438,2.572537,4.2249856,7.565225,12.643243,1.5,2.6666398,4.2,7.4500203,13.516681
宁A515V1_0,1,b'2021-08-03 09:05:17',1,27.89628267,25.66668034,1.5879875,2.649682,4.1751585,7.613734,12.881967,1.5,2.59998,3.9333599,6.66666,10.966681
宁B76262_0,1,b'2021-08-03 09:05:19',1,27.70788789,27.71664083,1.5926014,2.630917,4.1737,7.5377994,12.710454,1.41666,2.4166799,3.88332,7.05,12.94998
宁BS6275_0,11,b'2021-08-03 09:07:14',1,34.1805017,37.38335967,1.9361709,3.1807933,5.287326,9.617535,15.95673,1.9000201,3.31668,5.18334,9.73332,17.25
宁BZ9139_0,1,b'2021-08-03 09:08:09',1,27.79637933,33.29993963,1.5902214,2.652586,4.179949,7.6162906,12.884086,1.69998,3,4.51668,8.36664,15.7166395
宁AN018M_0,1,b'2021-08-03 09:10:10',0,27.93393195,28.36667955,1.5866623,2.6590216,4.138052,7.5883536,12.901461,1.5666599,2.61666,4.00002,7.7999997,12.38334
宁B21387_0,1,b'2021-08-03 09:11:21',1,27.94665277,25.38329959,1.5900046,2.6419027,4.183713,7.6090856,12.847792,1.35,2.21664,3.64998,6.46668,11.7
宁A9S306_0,1,b'2021-08-03 09:15:33',1,27.83114791,30.23334146,1.5890881,2.6583405,4.027902,7.4730983,12.79014,1.60002,2.86668,4.1666403,7.96668,13.63332
宁BE6768_0,1,b'2021-08-03 09:16:57',1,28.07495713,30.08339882,1.5782039,2.679006,4.0560155,7.583719,13.039478,1.5833399,2.80002,4.38336,7.71666,13.60002
宁A8DM92_0,1,b'2021-08-03 09:22:23',1,27.8454423,24.8999995,1.6020356,2.613371,4.2348557,7.6157203,12.727453,1.39998,2.28336,3.8999999,6.70002,10.61664
宁A69B85_0,1,b'2021-08-03 09:24:35',0,27.11185277,28.31664026,1.6304424,2.623172,4.062725,7.219093,12.209049,1.51668,2.59998,3.98334,7.78332,12.43332
宁AH812Z_0,1,b'2021-08-03 09:25:43',0,26.94892108,35.3167212,1.6352085,2.6300633,3.907295,6.983062,12.009882,1.43334,2.48334,3.98334,7.21668,20.20002
宁BR7891_0,1,b'2021-08-03 09:27:36',0,27.93249965,27.61673927,1.59007,2.6734438,4.0869417,7.581592,12.943803,1.43334,2.48334,4.00002,7.3000197,12.400021
宁B68707_0,1,b'2021-08-03 09:27:57',1,28.0385685,28.94999921,1.5826452,2.7057743,3.959206,7.482607,13.040421,1.51668,2.81664,4.26666,7.7500205,12.599999
宁BD08008_4,1,b'2021-08-03 09:29:24',0,27.77660608,87.26670027,1.5965674,2.6581018,4.0563235,7.474754,12.761956,1.51668,2.71668,4.01664,7.73334,71.283356
宁A021H1_0,1,b'2021-08-03 09:31:18',1,28.0992651,25.75002015,1.5818615,2.6632252,4.11632,7.6375685,12.958247,1.35,2.3999999,3.63336,6.94998,11.416679
甘AP5M18_0,1,b'2021-08-03 09:34:23',1,27.85576522,36.31668091,1.5962739,2.6343305,4.1884394,7.5922823,12.715941,1.53336,2.85,4.06668,7.3500004,20.51664
甘AKU616_0,1,b'2021-08-03 09:34:28',1,27.87212849,28.21662068,1.5938376,2.6422517,4.160011,7.588469,12.756067,1.5499799,2.61666,4.24998,7.3500004,12.45
宁AZ893G_0,1,b'2021-08-03 09:38:57',1,27.97889113,26.21664047,1.5853794,2.6542802,4.119254,7.6085267,12.867773,1.41666,2.46666,3.8999999,6.98334,11.44998
蒙CZC399_0,1,b'2021-08-03 09:42:35',0,28.08474541,27.01668084,1.6317363,2.6258702,4.342576,7.733363,12.769326,1.46664,2.48334,3.98334,7.43334,11.650021
宁B08199_0,11,b'2021-08-03 09:43:09',0,31.49215579,48.76667976,1.7275071,2.94804,4.658772,8.9050665,14.8367,1.71666,3.3,5.23332,9.38334,29.13336
宁BU0726_0,11,b'2021-08-03 09:46:59',0,35.50120711,34.64999914,1.9620891,3.3216705,5.357553,9.910091,16.627148,1.9499999,3.1166399,5.33334,9.18336,15.06666
甘AA6E22_0,1,b'2021-08-03 09:49:23',1,28.02030802,43.41665983,1.5885551,2.6566179,4.253942,7.6913843,12.824251,1.53336,2.44998,3.8333397,6.68334,28.91664
宁CD3052_1,13,b'2021-08-03 09:49:24',0,32.06159234,32.78333902,1.8838178,3.1649866,4.960932,9.27776,15.025504,1.71666,2.93334,4.96668,8.80002,14.36664
宁BS9612_0,1,b'2021-08-03 09:51:14',0,28.50773335,35.34995914,1.6083744,2.6946702,4.2750916,7.8028393,13.0939455,1.38336,2.3833199,3.79998,6.96666,20.81664
宁B2D788_0,1,b'2021-08-03 09:52:23',1,28.08050752,44.48333859,1.6048346,2.6514897,4.3046036,7.747718,12.865518,1.43334,2.48334,3.9333599,7.24998,29.38332
青AET103_0,1,b'2021-08-03 09:55:59',1,27.76747942,26.88329995,1.595825,2.643358,4.2070484,7.546565,12.57963,1.48332,2.55,3.9499803,7.24998,11.650021
宁BV0875_0,1,b'2021-08-03 09:58:08',0,27.39649773,30.36666155,1.6172116,2.6685765,3.996322,7.2423806,12.328528,1.78332,3.01668,4.66668,8.18334,12.7166395
甘J8C802_0,1,b'2021-08-03 09:59:25',0,29.11291122,50.73330045,1.6734933,2.7444494,4.499367,8.040987,13.258395,1.61664,2.85,4.26666,7.7999997,34.2
甘JBP211_0,1,b'2021-08-03 09:59:41',0,28.76792192,50.40005922,1.6333767,2.7151818,4.3368483,7.8489122,13.136857,1.5,2.7,4.30002,7.8166804,34.08336
甘JFV926_0,1,b'2021-08-03 09:59:51',0,36.75247908,50.16672134,2.344962,3.717818,6.0102997,10.3278675,17.077755,1.51668,2.6500201,4.26666,7.7500205,33.98334
蒙CHA033_0,1,b'2021-08-03 10:01:33',1,27.83101916,48.28338146,1.5596334,2.626158,4.2048054,7.6150794,12.726625,1.48332,2.56668,3.9333599,7.71666,32.58336
宁BA023警_0,1,b'2021-08-03 10:02:33',0,27.44696796,24.44993913,1.5857459,2.6413505,4.0418224,7.3159337,12.396029,1.41666,2.36664,3.61668,6.56664,10.48332
宁A5566E_0,1,b'2021-08-03 10:07:04',1,27.88208842,30.96672177,1.5573289,2.6360588,4.1796217,7.6148505,12.773357,1.51668,2.80002,4.23336,7.6666794,14.74998
鲁Q883SU_1,13,b'2021-08-03 10:07:52',1,41.7358017,71.45004272,2.3031173,3.7642725,6.2317977,11.016898,19.536085,1.9666799,3.3,5.4,10.233359,50.55
宁AL1760_1,13,b'2021-08-03 10:08:57',0,35.7310009,38.69999886,1.9917791,3.433965,5.680751,10.526034,17.06557,2.20002,3.79998,5.93334,10.51668,16.249979
京Q5U505_0,1,b'2021-08-03 10:11:00',1,27.83921242,31.13340139,1.5612051,2.625062,4.2225857,7.634513,12.740233,1.75002,2.91666,4.6000204,8.350019,13.516681
宁BH0733_0,1,b'2021-08-03 10:14:21',1,27.97261834,26.33333981,1.5599272,2.6298404,4.207825,7.641733,12.777643,1.35,2.3999999,3.8999999,7.2,11.483339
甘AM0037_0,1,b'2021-08-03 10:14:28',0,26.77988291,29.06670034,1.630721,2.6189444,4.0639544,7.046343,11.838981,1.60002,2.80002,4.28334,7.3166404,13.06668
宁BA102警_0,1,b'2021-08-03 10:14:33',1,27.78160751,24.51665998,1.5588312,2.6329896,4.120104,7.523952,12.670201,1.3333199,2.36664,3.63336,6.51666,10.66668
宁AE075C_0,1,b'2021-08-03 10:15:06',1,27.99200714,34.43334103,1.5815341,2.6755188,4.108078,7.5591106,12.800673,1.9499999,3,5.14998,9.23334,15.100019
宁BAE815_0,1,b'2021-08-03 10:15:56',1,28.07665586,28.21674049,1.5766188,2.657638,4.180428,7.627473,12.804641,1.53336,2.7,4.2,7.83336,11.95002
宁A1D759_0,1,b'2021-08-03 10:21:27',0,27.91992188,24.48335946,1.5845264,2.650103,4.1649237,7.555257,12.683838,1.41666,2.36664,3.61668,6.63336,10.450021
蒙CQJ922_0,1,b'2021-08-03 10:24:12',0,27.72147954,36.75000072,1.5931745,2.6540728,4.099088,7.44056,12.552649,1.45002,2.59998,3.96666,6.7666802,21.966661
蒙BLZ919_0,1,b'2021-08-03 10:24:33',1,28.182621,26.61672056,1.574082,2.6598322,4.2171593,7.694108,12.897068,1.43334,2.51664,3.9333599,7.15002,11.58336
