vehicle_id,vehicle_type,time,whether_app,pre_sum,label_sum,segment_pre_0,segment_pre_1,segment_pre_2,segment_pre_3,segment_pre_4,segment_label_0,segment_label_1,segment_label_2,segment_label_3,segment_label_4
宁CEV885_0,1,b'2021-08-29 13:37:41',0,17.77522087097168,18.58337938785553,1.715544,6.0197315,4.2189255,4.3407154,1.34172,1.8333601,6.31668,4.45002,4.54998,1.43334
宁B96805_1,16,b'2021-08-29 13:42:01',0,27.761889696121216,25.333319306373596,2.7907536,8.680754,6.7276516,6.9346933,2.128861,2.50002,8.1,6.1333203,6.58332,2.01666
宁AUK603_0,11,b'2021-08-29 13:43:32',0,21.251091957092285,21.08333945274353,2.1281235,7.189991,5.102009,5.2431016,1.5770942,2.13336,6.81666,5.2666802,5.31666,1.5499799
宁AB6012_1,16,b'2021-08-29 13:43:53',1,25.952693223953247,25.783320665359497,2.5676692,8.440851,6.3024707,6.4811664,1.9333242,2.6333401,8.299979,6.34998,6.51666,1.9833599
宁A9Z190_0,1,b'2021-08-29 13:44:17',1,18.42208743095398,26.300039291381836,1.7850895,6.2672944,4.3560677,4.4871182,1.3753114,2.6833198,8.28336,5.73336,7.5833397,2.01666
宁AC1175_0,1,b'2021-08-29 13:45:48',0,20.7373183965683,20.84999978542328,2.0498242,6.9039016,4.8897285,5.0555234,1.5046582,2.78334,7.36668,4.46664,4.90002,1.3333199
宁BAS055_0,1,b'2021-08-29 13:47:51',0,16.927757263183594,17.566620111465454,1.6442381,5.6844306,4.050386,4.165208,1.3022972,1.78332,6.0833397,4.11666,4.26666,1.31664
宁AA662W_0,11,b'2021-08-29 13:54:32',0,22.644758820533752,24.23327922821045,2.2092023,7.603381,5.487095,5.6512837,1.6294628,2.55,8.16666,5.93334,5.96664,1.61664
宁CFJ262_0,1,b'2021-08-29 13:54:36',1,18.236820101737976,18.79998028278351,1.7852947,6.200071,4.3519735,4.4888144,1.348417,1.71666,6.55002,4.26666,4.9166403,1.35
宁BD9877_0,1,b'2021-08-29 14:04:47',1,18.699527978897095,24.15000021457672,1.8348409,6.394377,4.4748178,4.613523,1.3556709,1.68336,5.93334,11.31666,4.05,1.16664
宁A78H86_0,1,b'2021-08-29 14:11:54',1,18.57720136642456,17.98326015472412,1.7916065,6.389731,4.4288616,4.5707808,1.3724499,1.81668,6.4166403,4.24998,4.18332,1.31664
鲁FW1295_1,16,b'2021-08-29 14:16:07',1,25.924551486968994,26.25,2.5578578,8.367483,6.3037653,6.4605293,1.8689193,2.61666,8.63334,6.0833397,6.7666802,2.14998
宁CEQ958_0,1,b'2021-08-29 14:16:08',1,18.542046546936035,22.5833398103714,1.7815163,6.3091288,4.4027076,4.5333443,1.3673848,2.3500202,8.38332,5.21664,5.1166797,1.51668
陕J11669_0,1,b'2021-08-29 14:23:26',1,18.754257559776306,18.850019574165344,1.8145759,6.377911,4.45528,4.587303,1.3729384,1.9000201,6.53334,4.51668,4.58334,1.31664
宁AG3826_1,12,b'2021-08-29 14:41:01',0,27.86914587020874,25.96668004989624,2.8751106,8.6321125,6.7329416,6.861581,2.1564066,2.44998,8.31666,6.18336,6.91668,2.1
鲁PT5525_1,16,b'2021-08-29 14:43:46',1,26.17785930633545,24.133320450782776,2.5985851,8.434798,6.4167085,6.512509,1.9256562,2.33334,8.06664,5.91666,6.0833397,1.73334
宁A91E62_0,1,b'2021-08-29 14:45:50',1,18.737211227416992,19.566720128059387,1.8916359,6.3251414,4.4909835,4.595807,1.3902949,2.03334,6.68334,4.75002,4.71666,1.38336
冀J6X386_1,16,b'2021-08-29 14:46:01',0,26.67051672935486,24.899999499320984,2.6427484,8.537228,6.510359,6.633872,1.9778149,2.51664,8.56668,5.61666,6.3333597,1.86666
宁ALT188_0,11,b'2021-08-29 14:46:46',0,19.979522824287415,19.333319664001465,2.0155463,6.782574,4.732797,4.832327,1.4881532,1.86666,6.43332,4.9500003,4.69998,1.38336
鲁H12R20_1,16,b'2021-08-29 14:52:08',1,25.972062349319458,47.43336081504822,2.5743802,8.413467,6.336033,6.455745,1.9348937,2.4333599,8.433359,27.86664,6.71664,1.9833599
鲁RN4429_1,16,b'2021-08-29 14:52:22',1,25.56814670562744,47.98326015472412,2.5346348,8.325207,6.2423067,6.358931,1.9128348,2.44998,8.36664,28.61664,6.61668,1.9333199
甘MU2596_0,1,b'2021-08-29 14:56:49',1,18.430709838867188,44.166719913482666,1.8120633,6.266159,4.4037786,4.500992,1.3584914,1.9000201,6.7666802,29.149979,4.96668,1.38336
宁AQZ232_0,11,b'2021-08-29 15:02:00',0,21.25483274459839,21.766680479049683,2.1031687,7.232826,5.0549545,5.1406627,1.5375019,2.33334,7.33332,5.28336,5.23332,1.5833399
冀FP4552_1,16,b'2021-08-29 15:02:40',1,26.192983388900757,25.88334023952484,2.593392,8.495523,6.3613863,6.4734783,1.9231198,2.53332,8.7,6.21666,6.55002,1.8833401
豫A1291V_1,16,b'2021-08-29 15:04:11',1,26.068342924118042,24.949979782104492,2.5847695,8.4548645,6.321005,6.431719,1.9258506,2.58336,8.4666605,5.89998,6.19998,1.8
宁A508J2_0,1,b'2021-08-29 15:07:01',1,18.545536994934082,18.26663911342621,1.7714041,6.3582907,4.369626,4.45757,1.397399,1.8,6.6499796,4.2,4.35,1.26666
黑MM7913_1,16,b'2021-08-29 15:07:44',1,26.106526851654053,24.566640257835388,2.5803144,8.47284,6.307371,6.421228,1.9063575,2.4333599,7.8833404,5.66664,6.66666,1.9166399
黑MN6177_1,16,b'2021-08-29 15:07:50',1,25.48654854297638,24.666659832000732,2.5127983,8.350772,6.1808796,6.289734,1.8753355,2.3833199,8.08332,5.58336,6.6,2.01666
黑MD2372_1,16,b'2021-08-29 15:08:04',1,25.882540941238403,24.583259224891663,2.561964,8.429479,6.27135,6.382145,1.9052472,2.3833199,8.06664,5.91666,6.19998,2.01666
宁AD5666_1,16,b'2021-08-29 15:09:31',0,25.397656559944153,24.449999928474426,2.511956,8.322378,6.1636386,6.2737246,1.8786218,2.3833199,8.01666,5.56668,6.70002,1.78332
宁ALF171_0,1,b'2021-08-29 15:09:36',0,18.62022578716278,19.91663932800293,1.8238987,6.3508496,4.434211,4.520829,1.360454,1.9333199,6.81666,4.71666,5.03334,1.41666
津CA6059_1,12,b'2021-08-29 15:17:03',0,27.903238534927368,40.90001821517944,2.8811173,8.658015,6.6812296,6.8297586,2.1859856,2.50002,8.61666,19.98336,7.54998,2.25
陕UNG652_0,1,b'2021-08-29 15:22:09',1,18.88485610485077,18.34998071193695,1.8228998,6.488377,4.50756,4.602403,1.4100822,1.86666,6.38334,4.33332,4.43334,1.3333199
宁A3501A_0,1,b'2021-08-29 15:25:23',1,18.370903730392456,22.483320236206055,1.7613729,6.2913313,4.378167,4.4691763,1.3928536,2.29998,7.5333605,5.25,5.68332,1.71666
宁DF3952_0,1,b'2021-08-29 15:25:39',1,18.642802834510803,23.249999284744263,1.7966688,6.4033375,4.452905,4.5461693,1.4026194,1.8833401,6.31668,9.36666,4.4833198,1.1999999
宁A9B521_0,1,b'2021-08-29 15:28:27',1,18.41206669807434,18.38327944278717,1.7845585,6.2882485,4.4031467,4.492693,1.3819369,1.9166399,6.28332,4.81668,4.1666403,1.1999999
宁AK180X_0,1,b'2021-08-29 15:29:30',1,18.40435802936554,21.949980854988098,1.794224,6.2986083,4.415305,4.504786,1.3819777,2.23332,7.2666597,5.23332,5.50002,1.71666
苏JV923A_0,1,b'2021-08-29 15:30:08',0,18.57035994529724,17.533380389213562,1.7921809,6.3264003,4.366942,4.472555,1.4007287,1.73334,5.86668,4.30002,4.33332,1.30002
宁CGW670_0,1,b'2021-08-29 15:43:19',1,18.535555601119995,17.383439540863037,1.8182071,6.316538,4.3933983,4.4968514,1.3850026,1.75002,5.8833604,4.23336,4.23336,1.28334
冀AH2572_1,16,b'2021-08-29 15:54:08',1,26.31735384464264,24.666659832000732,2.587258,8.556511,6.2968326,6.415521,1.9500142,2.46666,7.90002,6.1333203,6.19998,1.9666799
宁AJ7666_1,16,b'2021-08-29 16:01:35',1,25.602917075157166,26.033340096473694,2.489857,8.448208,6.2162824,6.340144,1.8966664,2.51664,8.20002,6.93336,6.43332,1.9499999
宁CE1679_1,16,b'2021-08-29 16:10:07',1,25.59771716594696,20.983319878578186,2.473275,8.463105,6.1933537,6.3119173,1.877401,2.11668,7.01664,5.20002,5.1,1.5499799
宁CJB109_0,1,b'2021-08-29 16:10:34',0,19.19031858444214,19.366679191589355,1.8587884,6.542936,4.5410523,4.627052,1.3838576,2.03334,6.58332,4.75002,4.73334,1.26666
宁B70006_0,11,b'2021-08-29 16:16:40',0,19.272637367248535,19.550040364265442,1.9155713,6.6352067,4.5429726,4.6583133,1.4536794,1.9000201,6.86664,4.6000204,4.75002,1.43334
鲁AP0203_1,16,b'2021-08-29 16:20:13',1,25.90838134288788,20.716620683670044,2.5177505,8.5057535,6.244952,6.413489,1.8920972,2.13336,7.16664,4.93332,4.9166403,1.5666599
陕ACZ677_1,12,b'2021-08-29 16:26:06',0,22.755485773086548,22.516679763793945,2.2751315,7.66113,5.4741855,5.617222,1.7076333,2.18334,7.3166404,5.63334,5.7,1.68336
宁A7FR62_0,1,b'2021-08-29 16:26:58',0,17.91231393814087,17.89997935295105,1.6959704,6.094689,4.1854362,4.290466,1.3679663,1.76664,6.4500003,4.03332,4.41666,1.2333599
晋KW7737_9,16,b'2021-08-29 16:42:30',0,23.95045816898346,24.116699695587158,2.4043336,7.95484,5.846572,5.97092,1.8198551,2.3999999,8.03334,5.56668,6.1666803,1.9499999
宁AP786P_0,1,b'2021-08-29 16:50:42',1,18.092896342277527,17.89997935295105,1.7486827,6.1335764,4.2788343,4.3741503,1.3617994,1.68336,6.51666,4.01664,4.46664,1.2166799
宁AN296A_0,1,b'2021-08-29 16:52:23',0,17.29467809200287,17.38338053226471,1.6650606,5.8163204,4.084043,4.1689296,1.347587,1.68336,5.8000197,4.26666,4.35,1.28334
青A1611R_0,1,b'2021-08-29 16:53:12',1,18.210341334342957,17.633339166641235,1.7719398,6.1771684,4.304206,4.40071,1.3752179,1.66668,6.21666,4.2,4.30002,1.24998
陕U5A102_0,1,b'2021-08-29 16:57:49',1,18.25603723526001,19.79993999004364,1.795705,6.191,4.336667,4.432642,1.363685,1.71666,6.11664,6.4500003,4.2,1.31664
宁A5E971_0,1,b'2021-08-29 16:57:56',1,18.165056705474854,17.53331959247589,1.7832991,6.1441655,4.313498,4.4080863,1.3550295,1.71666,6.04998,4.06668,4.36668,1.3333199
宁BBH678_0,1,b'2021-08-29 17:13:48',1,18.22208046913147,21.550020575523376,1.8044524,6.1842113,4.35869,4.4445686,1.3497493,1.69998,5.8833604,8.63334,4.13334,1.1999999
宁A200P7_0,11,b'2021-08-29 17:14:39',1,22.127593159675598,19.68336045742035,2.133349,7.5093374,5.300047,5.401048,1.5917435,1.9833599,6.66666,4.71666,4.8833404,1.43334
宁AN8826_0,1,b'2021-08-29 17:19:15',0,17.900705337524414,17.483339309692383,1.7532414,6.072431,4.3028016,4.404465,1.3398001,1.71666,6.0,4.18332,4.30002,1.28334
宁AP732C_0,1,b'2021-08-29 17:20:15',0,17.90439248085022,75.79997777938843,1.7596192,6.08105,4.3051395,4.407178,1.3481841,1.75002,6.7666802,61.46664,4.56666,1.24998
陕A2K33T_0,1,b'2021-08-29 17:27:14',1,18.331289291381836,20.20002007484436,1.8331023,6.224008,4.421017,4.529637,1.365648,2.18334,7.23336,4.66668,4.78332,1.3333199
宁A5921L_0,1,b'2021-08-29 17:30:00',1,18.32209289073944,16.483320593833923,1.79628,6.182821,4.3423347,4.461952,1.3940468,1.60002,5.3666396,4.13334,4.13334,1.24998
宁CV1523_0,1,b'2021-08-29 17:37:54',1,18.37944209575653,18.499980568885803,1.7838534,6.258589,4.350267,4.475206,1.4175143,1.84998,6.46668,4.46664,4.38336,1.3333199
宁A16E77_0,1,b'2021-08-29 17:49:44',0,17.00331151485443,18.600000143051147,1.658677,5.629826,4.0198007,4.117209,1.3520362,1.68336,5.63334,5.55,4.4833198,1.24998
冀ES5511_1,16,b'2021-08-29 17:50:52',1,25.528582334518433,25.416659116744995,2.5398898,8.366682,6.1455812,6.325356,1.921813,2.4333599,8.13336,6.49998,6.56664,1.78332
宁AH898N_0,1,b'2021-08-29 17:59:45',1,18.446145057678223,20.133299231529236,1.7922409,6.271059,4.3443775,4.4703126,1.4261423,1.99998,7.51668,4.54998,4.71666,1.35
宁CE5199_1,16,b'2021-08-29 17:59:49',1,25.81089198589325,27.01668083667755,2.57774,8.426571,6.248149,6.4273925,1.9565374,2.76666,9.23334,6.04998,6.91668,2.05002
宁A325B8_0,1,b'2021-08-29 17:59:53',1,18.367790579795837,27.46668040752411,1.7974938,6.230465,4.330673,4.4545026,1.4268317,2.6333401,8.11668,10.54998,4.7999997,1.36668
豫CN0118_1,13,b'2021-08-29 18:05:42',1,24.935163259506226,27.633360028266907,2.4804263,8.257066,6.116871,6.2396765,1.862764,2.56668,8.83332,6.4833603,7.54998,2.20002
宁AD367D_0,1,b'2021-08-29 18:07:21',1,18.224862813949585,18.033360242843628,1.7785705,6.191832,4.3736763,4.456096,1.3880559,1.69998,6.4000196,4.2166796,4.4833198,1.2333599
宁A01K72_0,1,b'2021-08-29 18:08:00',0,17.36378788948059,16.566660404205322,1.7015907,5.8284893,4.182035,4.2520757,1.3488686,1.63332,5.63334,4.05,4.00002,1.24998
宁AD237T_0,1,b'2021-08-29 18:21:08',1,18.30636978149414,17.433360815048218,1.8005832,6.2533092,4.3936963,4.523772,1.357906,1.65,5.93334,4.39998,4.23336,1.2166799
宁A1W283_0,1,b'2021-08-29 18:22:22',0,17.055911421775818,16.399980783462524,1.648289,5.733965,4.065502,4.17816,1.3252702,1.46664,5.35002,4.11666,4.2166796,1.24998
宁ARB993_0,1,b'2021-08-29 18:22:38',0,17.81295597553253,17.81663954257965,1.7093861,6.0883427,4.2433367,4.370672,1.363965,1.78332,6.0,4.33332,4.35,1.35
宁AA259M_0,1,b'2021-08-29 18:30:16',0,18.445342183113098,17.766659259796143,1.7971395,6.2162976,4.383832,4.4804244,1.3576384,1.73334,6.03336,4.24998,4.39998,1.35
陕KU1496_0,1,b'2021-08-29 18:33:55',0,18.176465034484863,19.616639614105225,1.7993865,6.1221404,4.3525467,4.4459276,1.3468176,2.31666,7.13334,4.39998,4.39998,1.36668
宁B53653_0,1,b'2021-08-29 18:35:51',1,18.283764123916626,17.38331973552704,1.7872356,6.183665,4.3599486,4.455749,1.3558091,1.66668,6.1333203,4.18332,4.2,1.1999999
宁B57669_0,1,b'2021-08-29 18:40:24',0,18.63555371761322,17.633280158042908,1.8376192,6.3102098,4.44903,4.547908,1.3719397,1.71666,5.91666,4.31664,4.41666,1.26666
宁CH2001_0,1,b'2021-08-29 18:44:47',1,18.49259912967682,17.266679406166077,1.8144178,6.260237,4.408349,4.5064964,1.3653042,1.75002,5.9833198,4.2,4.11666,1.2166799
宁A6KP28_0,1,b'2021-08-29 18:45:36',1,18.22521686553955,19.049999713897705,1.8059628,6.0793395,4.332348,4.441589,1.3385894,1.9666799,6.83334,4.38336,4.54998,1.31664
宁AWP391_0,1,b'2021-08-29 18:46:29',1,18.40930938720703,17.449920773506165,1.792804,6.180576,4.3432503,4.4553638,1.3743569,1.69998,6.2666397,4.09998,4.09998,1.28334
宁B6B226_0,1,b'2021-08-29 18:51:35',0,21.715899109840393,21.85002028942108,2.0698266,7.2453628,5.1176243,5.2586226,1.5198224,1.9499999,6.98334,5.13336,5.89998,1.8833401
陕KE3288_1,16,b'2021-08-29 18:53:30',1,25.75774848461151,25.866719484329224,2.5569873,8.371618,6.2326508,6.4047422,1.9195747,2.4166799,9.63336,6.0,6.0833397,1.73334
宁AL367V_0,1,b'2021-08-29 18:56:26',0,17.787705659866333,17.333280444145203,1.7429854,5.9078755,4.220665,4.3207097,1.3259887,1.73334,5.96664,4.1666403,4.2166796,1.24998
宁A068X3_0,1,b'2021-08-29 18:56:29',1,18.636120557785034,17.799959778785706,1.8357161,6.256382,4.4053183,4.518907,1.3751434,1.8,6.2333403,4.24998,4.26666,1.24998
宁A6016G_0,1,b'2021-08-29 18:56:52',1,18.38956117630005,18.15000057220459,1.7899015,6.1545906,4.3423004,4.4524436,1.3545682,1.8,6.1666803,4.36668,4.46664,1.35
鲁GU8292_1,16,b'2021-08-29 18:57:40',0,26.343067288398743,71.83331966400146,2.6207259,8.505502,6.3658576,6.546184,1.9497179,2.21664,7.4166603,53.11668,7.09998,1.9833599
鲁B2085N_0,1,b'2021-08-29 18:58:52',1,18.551364541053772,16.33332073688507,1.8236791,6.2257833,4.3937516,4.5058537,1.3609679,1.66668,5.4499803,3.96666,4.05,1.1999999
宁A1H382_0,1,b'2021-08-29 18:59:34',0,21.49643361568451,20.899980068206787,2.0296588,7.1915774,5.040541,5.1809783,1.4885317,2.21664,7.00002,4.9833603,5.23332,1.46664
宁A06Q00_0,1,b'2021-08-29 19:00:32',0,18.039055466651917,17.69994020462036,1.7704571,6.00041,4.2382293,4.325736,1.3107519,1.9166399,6.0,4.24998,4.26666,1.26666
苏NEE213_1,16,b'2021-08-29 19:04:42',1,25.72074294090271,23.86668026447296,2.518964,8.359945,6.1461425,6.296528,1.888808,2.33334,7.95,5.63334,6.15,1.8
宁A1ES86_0,1,b'2021-08-29 19:06:50',0,17.411799430847168,17.78334081172943,1.750231,5.719696,4.134564,4.214766,1.2926488,1.8333601,6.15,4.18332,4.39998,1.2166799
宁A998D5_0,1,b'2021-08-29 19:10:45',0,16.64967119693756,17.283300161361694,1.5976826,5.438018,3.8777456,3.9399683,1.280307,1.78332,5.89998,4.11666,4.26666,1.2166799
鲁Q178DX_1,16,b'2021-08-29 19:11:26',1,25.727843642234802,26.64996027946472,2.5283945,8.341704,6.1529975,6.3072476,1.9011873,2.6833198,9.36666,6.2999997,6.51666,1.78332
宁A90208_1,3,b'2021-08-29 19:11:41',0,20.888067483901978,22.316640615463257,2.095042,6.991168,4.907898,5.0006585,1.5324191,2.18334,7.2666597,5.4,5.7,1.76664
冀J6D302_1,16,b'2021-08-29 19:11:51',1,25.648062229156494,25.76663911342621,2.5129874,8.331483,6.135809,6.2880983,1.8901246,2.50002,8.81664,5.81664,6.68334,1.9499999
宁CF2985_1,16,b'2021-08-29 19:18:35',0,25.789568424224854,25.466700196266174,2.527064,8.426373,6.235282,6.3989167,1.8917667,2.59998,8.26668,6.25002,6.46668,1.8833401
晋M25090_1,14,b'2021-08-29 19:19:03',1,24.466230869293213,24.266640543937683,2.3928795,8.102979,5.915643,6.070253,1.7847046,2.74998,8.59998,5.4,5.7666597,1.75002
晋JN1111_9,16,b'2021-08-29 19:22:58',0,28.115116953849792,27.666719555854797,2.8569434,8.692196,6.6052446,6.805973,2.1513157,2.58336,8.80002,7.06668,7.0333204,2.18334
晋MU9535_1,16,b'2021-08-29 19:23:55',1,25.767946243286133,26.61660075187683,2.539312,8.418087,6.2435765,6.40552,1.9020684,2.76666,8.83332,6.11664,6.83334,2.0666401
晋JM2359_9,16,b'2021-08-29 19:25:10',1,25.34899413585663,28.01669955253601,2.4666886,8.33813,6.109118,6.2647104,1.8438919,2.76666,8.83332,6.10002,7.90002,2.4166799
宁AY720H_0,1,b'2021-08-29 19:36:23',1,18.517788648605347,19.9167001247406,1.8113264,6.3046412,4.398082,4.5125976,1.3607535,1.9499999,6.96666,4.66668,4.90002,1.43334
宁AJ6153_1,16,b'2021-08-29 19:37:02',0,26.43978238105774,25.700100660324097,2.6004422,8.574302,6.3904586,6.5927024,1.9777362,2.4333599,8.416679,6.31668,6.55002,1.9833599
宁AR851F_0,1,b'2021-08-29 19:37:15',1,18.67837429046631,18.43325972557068,1.8494986,6.3151255,4.4330344,4.5565386,1.3727753,1.9166399,6.49998,4.28334,4.39998,1.3333199
宁BAD763_0,1,b'2021-08-29 19:46:03',0,18.281604051589966,18.049979209899902,1.8072913,6.1880455,4.306325,4.478491,1.3641373,1.60002,6.2666397,4.33332,4.5,1.35
宁AA611V_0,1,b'2021-08-29 19:47:02',1,18.457676768302917,19.333319664001465,1.8683724,6.222636,4.368133,4.5420885,1.394696,2.0666401,6.78336,4.54998,4.56666,1.36668
浙A52B70_1,12,b'2021-08-29 19:59:28',1,25.779762268066406,29.283419251441956,2.5460873,8.541437,6.168577,6.4279633,1.9251285,3.18336,10.08336,6.85002,7.13334,2.03334
宁CBA933_0,1,b'2021-08-29 20:00:02',0,18.162574768066406,20.64996063709259,1.7862864,6.1074295,4.3442826,4.4479456,1.3709576,2.89998,7.18332,4.53336,4.63332,1.39998
宁B28816_0,1,b'2021-08-29 20:18:35',0,20.416460037231445,19.31670069694519,1.9861753,6.9609456,4.844345,5.006937,1.4864037,1.8333601,6.93336,4.53336,4.61664,1.39998
宁A0R260_0,1,b'2021-08-29 20:23:33',0,18.11364769935608,18.23334038257599,1.7600126,6.164107,4.3003535,4.4281526,1.425118,1.69998,5.8000197,4.45002,4.78332,1.5
宁A74A95_0,1,b'2021-08-29 20:27:48',0,18.396493792533875,19.099979996681213,1.8343045,6.241104,4.4344096,4.573607,1.386455,1.9166399,6.66666,4.66668,4.51668,1.3333199
冀DT7795_1,16,b'2021-08-29 20:29:11',0,28.179940581321716,23.63334059715271,2.935195,8.8109665,6.8285537,7.067076,2.2428994,2.4333599,7.95,5.3666396,6.0833397,1.8
冀A5825Z_1,16,b'2021-08-29 20:40:03',1,26.227816343307495,27.066659331321716,2.609215,8.606435,6.372427,6.533146,1.9954866,2.91666,9.06666,6.19998,6.85002,2.03334
宁A51K98_0,1,b'2021-08-29 20:41:16',1,18.67380380630493,19.683299660682678,1.8649005,6.357016,4.47479,4.5682545,1.4095999,1.86666,6.9,5.03334,4.56666,1.31664
宁A1BY13_0,1,b'2021-08-29 20:51:56',1,18.479933738708496,19.9167001247406,1.8441224,6.2716475,4.4599943,4.519707,1.3993604,2.1,6.83334,4.81668,4.78332,1.38336
宁A9196N_0,1,b'2021-08-29 20:52:00',0,18.157183527946472,19.466700553894043,1.7767643,6.1402183,4.3579655,4.4146614,1.3985524,1.9833599,6.96666,4.56666,4.65,1.30002
陕K3T077_0,1,b'2021-08-29 20:53:46',0,20.321831703186035,21.799979209899902,1.9888164,6.8950777,4.8278933,4.8993344,1.4827398,2.21664,7.4833198,5.2666802,5.25,1.5833399
宁BU3123_0,1,b'2021-08-29 20:55:07',1,18.623551726341248,17.816700339317322,1.8410712,6.3300705,4.4726963,4.5341196,1.4136484,1.81668,6.3333597,4.09998,4.26666,1.30002
宁AF685S_0,1,b'2021-08-29 20:55:15',0,16.806492805480957,16.61664068698883,1.6455303,5.5209303,3.9919772,4.030828,1.3484004,1.66668,5.53332,3.8666399,4.26666,1.28334
宁AXA056_0,1,b'2021-08-29 21:01:15',1,18.411760926246643,20.40000021457672,1.8569375,6.209317,4.4440126,4.508639,1.3824035,1.9166399,6.81666,4.75002,5.33334,1.5833399
鲁NE4917_1,16,b'2021-08-29 21:01:33',0,25.932759046554565,25.19999921321869,2.612959,8.513563,6.337461,6.4488497,1.9642223,2.56668,8.433359,5.74998,6.6,1.84998
陕JKL413_0,1,b'2021-08-29 21:03:01',0,18.1058406829834,17.483339309692383,1.7806795,6.109648,4.3407655,4.403841,1.3906714,1.8,5.86668,4.18332,4.36668,1.26666
宁A91Y89_0,1,b'2021-08-29 21:10:00',0,17.78956890106201,17.400060296058655,1.7451218,5.9630504,4.253353,4.3111386,1.3825463,1.66668,5.91666,4.15002,4.38336,1.28334
宁AB827A_0,1,b'2021-08-29 21:12:30',0,16.745168566703796,17.350019216537476,1.6659144,5.4979286,3.989716,4.0348935,1.3408612,1.5833399,6.03336,4.03332,4.4833198,1.2166799
宁A1RH72_0,1,b'2021-08-29 21:19:49',0,18.230502605438232,20.300039649009705,1.8139602,6.184003,4.384445,4.4672337,1.3766699,1.78332,6.31668,6.55002,4.38336,1.26666
宁AT4406_0,1,b'2021-08-29 21:23:53',1,18.953293561935425,17.399999499320984,1.8556072,6.481905,4.4814043,4.572233,1.4534886,1.69998,6.04998,4.06668,4.30002,1.28334
宁A62U22_0,1,b'2021-08-29 21:26:35',1,18.859022855758667,16.81662082672119,1.893857,6.438967,4.52837,4.6184974,1.4127479,1.78332,5.9833198,3.85002,3.9499803,1.24998
宁A5FK15_0,1,b'2021-08-29 21:36:58',0,18.060455918312073,19.23330008983612,1.7880893,6.0353503,4.24272,4.2654114,1.4181206,1.9333199,6.9,4.71666,4.33332,1.35
陕AAT366_1,13,b'2021-08-29 21:40:31',0,22.111769914627075,20.950019359588623,2.288148,7.4430256,5.320495,5.3752856,1.6945701,2.18334,7.05,4.9500003,5.1666603,1.60002
宁ALR353_0,1,b'2021-08-29 21:42:30',1,18.64403486251831,19.733340740203857,1.8855978,6.2547684,4.4863415,4.516096,1.389632,1.9499999,7.3166404,4.45002,4.53336,1.48332
宁A31W88_0,1,b'2021-08-29 21:45:31',0,18.00136685371399,20.066639184951782,1.7986168,5.98077,4.2801943,4.3326473,1.3601537,1.8833401,6.58332,4.71666,5.31666,1.5666599
鲁PU7699_1,16,b'2021-08-29 21:47:13',1,25.898280143737793,24.15000021457672,2.5859125,8.466103,6.1822333,6.316789,1.9182298,2.29998,9.31668,5.53332,5.41668,1.5833399
宁AR831M_0,1,b'2021-08-29 21:52:29',1,18.464938402175903,18.933300375938416,1.8243601,6.181882,4.3534665,4.4127517,1.4004794,1.86666,6.21666,4.61664,4.81668,1.41666
宁AJ1381_1,12,b'2021-08-29 21:53:48',0,23.964697122573853,24.416699409484863,2.4258447,7.965879,5.751262,5.861846,1.8104635,2.53332,7.98336,5.59998,6.46668,1.8333601
宁B19685_1,14,b'2021-08-29 22:19:06',1,25.12261211872101,22.449899911880493,2.480877,8.355366,6.1408486,6.397091,1.8654928,2.21664,7.46664,5.7666597,5.3666396,1.63332
陕KF8272_1,14,b'2021-08-29 22:26:06',0,22.990039587020874,21.966660618782043,2.3324387,7.7599945,5.6001234,5.8348827,1.7389977,2.1,7.6000195,5.31666,5.3666396,1.5833399
宁AK595K_0,1,b'2021-08-29 22:33:22',0,17.051026225090027,22.849979996681213,1.664408,5.716806,4.0353403,4.2153077,1.3357576,1.60002,5.7666597,10.033319,4.2,1.24998
宁AE117W_0,1,b'2021-08-29 22:38:49',0,17.883378267288208,21.483360528945923,1.7839817,6.063593,4.2853303,4.482528,1.3393664,1.45002,5.20002,8.916659,4.65,1.26666
宁AU752Q_0,1,b'2021-08-29 22:56:11',0,18.948665857315063,17.21664011478424,1.9126217,6.442304,4.489687,4.716797,1.4182936,1.9166399,5.68332,3.9333599,4.35,1.3333199
赣F36877_1,12,b'2021-08-29 23:02:27',0,25.799049139022827,26.383320093154907,2.517126,8.538437,6.151707,6.502921,1.8737504,2.3833199,8.28336,7.7999997,5.9833198,1.9333199
陕ACX889_1,12,b'2021-08-29 23:53:01',0,24.461352825164795,24.616679549217224,2.4155152,8.303001,5.9463816,6.257834,1.7775275,2.6500201,8.849999,5.59998,5.73336,1.78332
浙A7U207_1,12,b'2021-08-29 23:55:28',0,23.665101528167725,24.933300018310547,2.3630369,8.0910845,5.762659,6.0648527,1.7362076,2.46666,8.01666,6.28332,6.2666397,1.9000201
陕AR5158_1,11,b'2021-08-29 23:55:48',0,24.701820015907288,24.783300161361694,2.3486683,8.320609,5.992194,6.3097153,1.7433941,2.3999999,7.95,6.21666,6.2999997,1.9166399
苏CLR356_1,16,b'2021-08-30 00:03:42',1,25.690491199493408,23.34995985031128,2.5433567,8.469638,6.270005,6.5052876,1.863196,2.26668,8.23332,5.38332,5.74998,1.71666
